query_id,answer
FXT1SQ1DiPMfoFvb,0c07dcb8fef3e9ce 975abc8f05999266 473d503c7f95daab a89c66bad4652c6d 1c12925aa0b4495e 85e41c8c97c42bbf f145653736082312 b40da2bc3a7d0611 9f80c757115f3814 4c1b79bb3a06d279 22d0e178d78786a1 5ce7a1dd0bdc58ad 35edb6893fde7fcb ef09a5c8298e3364 ce883217aa1c1e19 af16015ad4359aba 21ef166e7a16665f db5f1dfc32849977 9f19797daf30344e c7e8558035a0d377 1830d1c2435d3608 78c812fe504344d1 85c70d391c53b1ba 8d61a8c0561d7c9e 21ed879302862d0a 5d7cc08170a09245 091d3ba519cae4c4 8753536822cafce5 d97e6731575fcb3d 2f41041088419e9d 0924f08c05d892e9 ace36f7a35ac4827 fd73d0e116d1fca1 ca081feae51559c0 787626f75df1556e 97a7282bbb31e4ac 50c62e5b1b2ebf76 d3115c1936721ce1 775a5536affd91e9 a3bfdcb5cacc723d ca4b7d1b05a56226 99dbdfb084c915cd c3e38c140e7d323c e47935ef0dd2aee7 d160864e1859c9c7 bcb5b0ba1956b342 9b2b62abba99438e db637b946d3ba63c feaa8ca5815f024a fe25a94baa53da71
9DIDzJnvKXzWBr0K,2d308ae6e5669a1c 2c86ccffe5f88eb0 262a6c2af47b7ad0 3c65522e3562b74c 43a1c826fb76fb23 0bd9862b6a514d00 c0136553330d6c97 b44f333db1d5ee9b 50de36a437b56a6b 41150284dc078fb5 b0c40701b2c9cb33 cfaadf0650ef29a0 2c16e1e97ab74732 e70f4fda9dea950f eb4712dfe7d8630a f2225cae467d3e01 09bbd5d1de2bceba 0d8f22ecf4564689 58036f0d6ccf0cce 0b54ea7bfa9c4cf5 7363378e89efff5a 55d7c29bfbf6fa41 8a09a989af77a6a1 13d4808457e0b091 42a06a417759a619 bd4a3f5aa8537817 7f644c1d0f813101 9306c157f7820a3f ced763b98648fb17 5e276c8d9677ff76 c157d49e541a5264 13548c1dbc4d2431 901d93c1d17567d4 1f65ba40f5cb3981 3f87104fed8c3414 de0e27011d0c0a63 7d36d3a5f63e31a8 0b8b1d0a9b493408 2a3f17fd4cd174d7 8df2eb89e8c96b87 6cc730b37a31ccd0 960a770d066b3c68 7ae346521af07db0 31d7fa5035ecf977 00640bc49f6f5ab6 d1eed631c1f0cde2 f74d49402e6d9c9c 9bca5c1deacd49af b68c28b26e0956bc 42d78d62d5f5f410
XoRUcfOtglL8Jw8q,2b680326127fc32f 361978dc9b38458a 49381ef1551e759f 7885fafcfe7f9d95 6ac873b4bb5febc6 34f3332f933dbd04 6f1808e455eae978 fd5b7b3d36996c49 56625edf22afe09d 8a75d57fbcbc74e5 6861d80aa6574a7b 6dcb1eaa743502fb e2161ef6ef035f79 26bcdb2ceb3cb091 3a5084e37a137e43 c7bbd1765fe63313 8ff9ba6f10a63467 f53defb856d3272c 302d7d086bf7da7e bad28c0a7e0bedaa 4d2a957a4f4fa3d7 e0afd6ddc27973c7 06347fb68b02bce4 94ebfb92c671a6af e1fab2ccd7945f49 368bb9911371fb9b 6a1353494fcb9b7b 12d367bdc54189da 4cd525d3f3a7d82b 67849d86226f7bac 215b9097ab0bd07b 1f1da2cbf9f48062 8757f962eaec6516 fcd2828be9d93204 af62d95bceca5634 1269e7b23c6ea93a ea13a1d1b199c419 d1000c1c131e559c b29314484914fd48 b2ac5f2b8d168159 d915b69ff6603742 d81d07fffc8791a0 e79d18f6a0034123 f8cee8bc7da592e8 339777ece15bb9ad fe957ad54b87c30f 8a79ac6203e612e1 ddefcdd40a7a30c0 35855cc92ea2f87d 6ba8290a24a16c97
qhK8HFQAdziM4TUE,6f9dde97c99b5be5 fe0759f187b21104 2075be536d03890a af881026aa3a18b3 a6c4b16083917362 1d4d06ac03418952 370e158e8f097832 133781574290762d 0a0b908d2aaded24 3f6c95a22a9eb7c8 17d7defaec443d2c 7f44b52c99f5dd06 1880e8c948ba6a1c 8760741d579994a8 0cad005cbd348e26 4d3260e58d6b658e fb752594315a3cc4 c6ae46f6063cf423 4faae570350e528c 17c6bcedaecdc8e4 bb8f4aa71682e308 bfcf112bc8a56beb 568d21b89aebfb2a 3d7a8e68541a317b dedb8bdec5ce9170 0869fcd5f69f05ad d7b16c42c3714470 4b67194e5ae8d9e4 6f051f08242c59a1 16bf724911d642a8 642c04e888896b12 a56ec5f422b820b8 373b723f4d1b905b 9775ec28622c932e f67a7a3f446ca2e0 4db21f8ffb806006 9529dbbd5ad87686 e2c2ee9f868294a1 622a9a74463424a1 9d7209c9bf60dfc7 176c15a02f26b439 6b1eee44eaede0dd 7274667a5f8c7614 cb67e6b7a40836f7 94c2b81260d5df55 52908fd79a63ea96 0518703491151f9e 8c87f75c81e54e3c 83e2b43f1bc1699f 389a189a5a5ba8a1
zpz8Y8mIKnovl0rz,9304b3610b64fdfe 5eb0b653b651f2ad 668b150d283e395c 1332f7c8c06d9cdb c86fda71f7349258 7aa7215d86eee724 6b493e249834aa5f b4ed24826ea454b4 9d6113499907ec18 bcf3a4053c796ee8 7e6574a37e091be7 4c1b68d3fc04be82 ac0b80b64b599176 41dd86265d2442ee 1fcbbfcbe9c48c1e 15b11d6942fc9bb3 6f5fcab26cc134fc 6357e45e34ae31e5 89934f13c7e0814d c8c8ff851b5a3f6f b304fd3e598af14c 981dc8f62e49c83d f417114c8ea33ea9 d91c13fa503b506e d1dc1e77b78ba23e 44f74cb2617c29d3 54842cc5a086bec0 8ffe6020d2d34306 d6d6b9e22ad0f523 65e05fe151b594b9 790aa7e9e369e434 b5fc67e5f51a526a ecb5005658ecfafc 352d28730d21f86b 8f729b2e0cf1d095 40e9dba5e301e3d4 64349f1835564954 c41f501ccb338a81 38aa7dacb336447c fd73ead245b0d8e8 d3e998526633550a 56893330376e96fc 8749880821c56cb1 d45c50ca398b3523 c82e1f4ceee492a1 f458c18567324610 795f16d82420322a 3d8630880eb613a9 c3cc3d6c57522ed4 c7b908b44f31cc84
SF1zhQDEG2zg3jUF,671b4c6698a05b6e fcfd8f8e05813907 c164ffea1a7243ad fe5fffeb06b4250d dd9655a3083e8833 248b8551720c6808 c1ebf14de19e0d65 867400c697aa1d49 bfed0df9b9753098 9a2fc0caffb5912f 896259ea57b2b469 d29271cdb0b3d8c0 6b9ddbbac5046d09 36c84cf0acec3430 2d028f21b732e503 273aa36e79207025 a307dbed96e69bee bc581fca004c32a9 7df1ef03a3f26233 65bf25f48cc8f3a4 8fa81e5b592b11d7 e1c2cba225afb4a7 c18c7dbd2e89a6dc 4db9dc1645080a65 b09b99773ca439ca 819ad8c22b4043e4 d7b6ffbf84e47787 194052dcf9d5a00b 1ae5033dde1c95b8 1e424c3cc1a05c27 ae03daf369fa02b9 858f2e5ae9dcae0a d0e7766eb27d23c3 4af3dd05ca8229d5 5e5c35da2292578a 71628bf910c24331 0cef7c3971657500 e0ceea01d5ba9d0e 51d72608e3536bcb 373c4f705dc4d04d 70864a4a63e81681 c1057888d7cecf81 33c99d6c650079f1 d457e50d11c6a360 1eb7bc5b5774f25c 4bddfcab2c93b3e8 9e5634b7ac8850bd ec01d4124441be77 3f29b9ba0fcb9813 b5f057fa1df9904e
T3sxqyRNmngP09eA,cf45029495d9b434 16f9018419f9eeac bce53ac9651a79d6 5fd8d9664fa71881 f07352e65fe6b30c 0cc69eb4c79fd876 1b535ed374b9d110 fe5890aa12588031 19e97cb3a030a511 ff1ec47ed54a5869 fe83587245bc2223 7bbb273f1f6c9ee5 fceae9842b78918d 41c5474be5a42aac 9b107a7e0a0f9e57 ba9dc82823047379 fc583e0bc31eca67 8036dc6056f11ae2 9317781abf7a1955 e196417c97976168 8438d712d8a496af 267edc7d8d9a92ba 166c64ecdb7aad74 a4a4ad7902f25ff3 4c5f5966602eee77 7aa2fed67a453a70 279a8e8b99c0b2b2 0a6ee6515d564550 ff8c0b18b6ec705b d320bf9e99bc587e e253268573070146 03f723699c6482dc 1308a3d8e1b6a8fe 28134d7020c7d124 58c64070a917f292 d9d33f6536a0c589 b0d6834e3ffa5c5c 7d9cad79c30b20fe fd7ca2fbf077d986 978da52beacf3b49 b3decbd7cab46fc8 0396e6918760be5a bc8c8c517e6ed837 45f2172dcbdb0d69 6ab908955c6fb8e7 5abd080aae8a2e82 dd29de3edd83fc9b 172828554fc420dd 51c38e55164b0c78 739b9d2d0c7ef2e3
Noh1IBaATyzfAY1W,5beb12cbd7f088ac 1c313e644a31e892 4852a2e115a7d298 f69136c9e3cd7cd3 f892cdd511edcbdd 468a23c8334bb8eb f1c90b98d5fdbc0a d1555faeb6baf5fc b9dd3aba51ebef13 e8d217917dfabee4 84431eba28bfb555 303164de80d1b4c8 edab9e210c9182f7 b56c04224aad0bbf ae31298efeae1ae7 5f567a5fb2644b52 80e037b948b0c69b 8fa3d6ee02d8e860 2122196bf16ba6d0 e8ef72a7b5e4909a 5eab0566eee5bfa5 d91ca24204912aa1 513a48ea8d701db5 d31cd0a6268c4ba8 ec387356fcbaac89 4df6f8a658772bb3 596cb7dc7e22acd5 e45cc18bf0a80bc5 507820f21ad5a191 794e38ace345ed78 42ca8f2a74f30b5b 946f4dfcbb3e7342 3819307116dde1fa bbc50e7786771075 7281efdb8ff380ab 7dfbe8a04e1b472d d9d9595f1dd3341a c855d34a9b08f5b6 9997c80169e5bca5 2cf1e709108acf94 e45423a5317df50b b7481c73f58f5f35 a3709a5bdada0348 93f357a28c156585 26a008288c4b9712 64d7d9a631e96033 3e5212dee27ad8c4 b9dafcc437acad7f 385d7a781d5838e6 a3853f8b9a46ad57
i6mUjFOstuftfSk8,c5b7a4149a463bd0 46f77981726b869c 28c66eb9c298e06a b9fa510f2f058277 e9a46b69668eb313 037eff790bed1d2e ae63015a4cc94583 8b55cb9cebc6d268 4eaca9440da6c625 5ae7d2d25f0c0b2f 21be6a03e9133ea6 fa25d857ebb58ee3 dee928e6084271df 1be898224b30cf34 4a2268b9fb19a3d5 67ece39c17bbf092 09a0f40d82ba2ad2 bd38144ca2052799 ebfd69fd07043bfa 0803d075946487ac 80332cd45995a27f b9e4a800553195fb 7086beb9127932a8 5bd027ecd99bd792 734af59db0484aed 57342c9d28b59f3a 7b61177f8a752daa 919b50f737b23783 9783d8714b31bf14 3726fd5591a1473e 0fc0c56b904f4897 ab0786152d3dd828 3001cdc9ae92429c 5e781d0bfa246a62 1d2e64a3761dd8ce 2da90e689a632119 341bf29cbc8623d5 36d166b47de8f1a7 097317ca4a84776a 618cd806ce964cd5 d9d9351a8c1f87f7 86d084259c014068 3814081d3f6e7841 99f54bac14fa4acb 24609b750bcd672c e0dd3ef27c062750 6b8e0b039e02825b 3e798f0c7ea335c2 071865a42ebd8290 47ef09ad4107907d
yCtl8W3ZWYRyRfAC,60eb173dcb24ae5e 80ebc67ed2aadd01 4a1f67f0d1068de5 3ca12c2318dd5825 81cdb4e96fc50287 245d2d24f805d4fd 730493b3f1bfb22a 4415fa51313db13d f1cdbd7e4beaa617 b25302277a388bbf 4fc7190ce24e8197 6e7e9385b9587762 050b3dccb0af5bdb 8c38fa69461bfe38 5d1e9411e565cbc5 5db03ea60979e0f5 972adabc0afef9b2 09caddababf40978 4a3c48aef4ca619d 976c088595340a8b 8e78e94728c322dc 75ff92040fefb7de 87923942233e98a7 54bd7b35073bc339 09e89541fd68d3af 3167ed74d390653f ab5a387dcf99823e 0ba94234b1a53df4 8e7f5623e2aef921 710de36e950dbf95 5316712dc35864dd b80b5cdc5096466f c794658a0f8b12f4 6f8f552679d1f87c dcd4817302518a57 62969b9dcc62cfef 7da3b2d515223bd7 4583be1bc64391d7 8a4813518d1d9206 0a98c99348a3e44e 7563b9958ccb627b 111273e36a3a438e 8807146e351d51b5 2e0f9e929666ac13 6ae854d42c5b235f 29d77f6ee9886b6f f3d59f2c34b92342 681abc356eb628c6 f84d19bb35f3d44c cdf20472d47aae7f
eLypTSoIY0DA8Vzp,e1d9ebb146ec3cd8 3afb91383071ad2e aac4d55ae79291e2 883f7fd0dd9a1c58 eac97fa2e95a92f0 2beae5f0c34cfe49 259f33765271b5ef f04cedd8f8da32d6 dddb410a552abf60 a37e778eba3076ee aac7f602b292d452 f8e7101d874df8fd 8dfcdd9249382abf 5c9a77345f607186 b120b8dfadfcf486 7782bb13d140fe9f 131c2cbb2323b8e2 ed3c7bbe8bc036d8 2602a28983b7bf20 46356dbdf4919a9b 9dd406847b05bbd8 861c7c51dcaa2a05 9e4805a7e99a56fe 99d6a383507cd6a7 5170ea905c8a3fd8 a972e1bd56495342 0939f0569d302b97 41a1813dc98f4c10 c0860ea81ad7a89b 130cd2696c86615b 9bc674b43a77b504 5f7cd8337fbfa9af 3a0a0a7ec96761d6 a52c1a85ec477ec6 3325c863fe4b8864 760beddf98f540fd c8c64e2a1c3d9e65 e5e3b0cdcdd97b38 487e7f5562cafdc6 96d2f7ce59c903f8 d92045c279f823b3 555b2c78e6e574bd eacd98ff553ac208 1b6211b51c225929 d646617934c4311f c56d143b3e9de20b 7dd6390c0c58124b 10abfe4e9297d853 57e55b9903b56fac adf32e2d18de87da
XBrInbSDudej87WP,e1b81a193640ef2c 60d7d494891b5ae5 3850f193423beb53 61978e0d88979334 fca02f16384cd348 d1ef38861037de12 b428822cc70eb432 d7f6e59c69b653c0 9fef533cfa5910e6 b8d97579b6b22336 be456ea2e5fbf0a4 7f7a81e39786c799 adb439ef9330597a 03a82e8d242d2b3a a0c8835674657aa1 5152f88bae0a4c39 80b5f7f3c45eda9f bbbac504c36ea953 36efa9e8d2271aa8 74000bd1680980e3 ccd14264b85fa587 6d57665eb900d257 6906f62288b4ceda f0c5023fad86cc18 6d978fe4ece087ea 3f1f5eaa8081ddb3 6d4140efcdb16ad5 c5488fdcea1cf214 bdb70f4e30a22be6 ab579882805a6fb2 afedee416c719394 6eb7a10b977f823e bb3926454d1d0de4 8b2c60c3c75d7c5e c5a2565cc8f27293 f6d81fdc5e39cb68 f3b8ed5fb15345b4 df5b2743b09f59e0 38aea8d629555e36 ef7c79472323a915 2f302e1de4005d53 f7f700821d20fac4 e16449807804a75f 2df445ec9f87402b a9b4af25bd69f56d 7b9782592693a3ab ddfd8ab51d6aad73 5630804d48800259 b948f3327405e1cf 666d935c09130748
HmT4YuGGvmUcWdN7,27dad522a7581e5c 7bc567381c6f160c 54b1dfb3a6d8b11f 3ea6ec6891548385 0c68c40ce238a6a6 07c7fd0bcd0830ed 6be79f396dec6552 5de36276595058eb 619e2174574230e3 185b37912f54d625 88d19b0396ce93a0 8a08aecfd29ae141 5ef3f512a489b10c 38869c2b5a899e1d af67cef23e1b774f 9b39951a408891e0 eb1635540ec2de95 7f91ba6c311d292f 8b2458641b0392a8 7f158f2d8a3135bd 86fe940d184f120a 36de19b3ca613bd3 a9b07c95debbce4b ba3dbe36f8172464 f00e3610a39042f4 050fd87f564e9c68 6b0641f4cc1e7106 fb3859a0c0022769 b56d9b3ed76d4266 06560cafe4b51b67 521b18461b8e5370 b3e69895c80683b0 b60d84e4099a9f21 d4e210b09144b1dd 7bdfd0a6552b3e12 e041f4104d11dddc 9ddfb89d489ea0f2 40f58bdfdc380771 f49ed3967b3f5d0a a6c9ab6521179f33 405a63f84ec9b882 249e9d823b3d73c3 f3fea221bce35fe7 178b65cd9116338b 907fdfdfabd56448 44b08ed4c41c5a92 0f4c06a7381bd839 c5bf3326b6f281ef e95527e2c1450f56 8db2ba95434a0948
pDggTg7u7ZpxgVhM,d3b37037a9a3ba71 1521cf0da4984398 6e00c950ce536326 aec0d4d8a2651f99 0b765fad4fbe5f67 2fce1a237fcd7720 de89d053f4dd5e21 43a2c6a24327285f 4496b2b000f43188 76c605d8405aba12 ffa55cfb0c6d52f0 14254124a08e896d 1c0dbe7c0bb2878b 2fa8ed1c7f4b7c1c de6e687a759ea7bc 1183bf020efefcc8 e2fbf059bf27e3d9 5aab85ebb84aa582 a5dd30391e4d55d1 49966519b0451e35 895a2871f9d4db28 08b926a2b03209cc a925527d83c5f2ed bc0a621ea64ccb2c 4a7eacc566dcb1d9 cd96117e5e7098fc a32470e1040203a9 90da515fe65a48cb 8f38c4ae65303c97 bfa31cb39853f54b c74953162f72c7d5 eef514eb15b8ac33 0df4dc33753a1922 16c4d18d407199af 1438e0d9e5b2d810 e356aa93b4e37768 fc4f789688968fa8 0c9560af89f74b55 eeb2e27bfb6026a1 8e6557c0f165c97d 81ea6789ee33ba85 f960ef958546a6ff 3400eba0dbd224cd 53d69dfcbb81f1e8 b912f7a3c43ddbbc ba9581f9f822045e 8d091672f980c994 db0299efdfa1378d 84bb3a2f2177bb8f 8fc233977634207e
mER4NMuCUOZawFsU,14dad50b7da9d6c6 a5b37434385fdc70 56e26f448e62b4ae b5da15fd79c34617 f607aeb47e860103 53636bb6ba03d8ba f4cfa45c617566fb f291c3dba1936526 066ac9cfaad13f1e e63bebf988e37981 8415ff7474cc2f68 44fc6239f571f415 61d3d9dd4755d415 7ffb14dfdfaf1f39 5d96495be2c5597f 070d06c800557ec3 3621f182033e58cc 4512b720d55c291c 485c8d218185c0ac 297962deb6e32b5e 2e3bdd8afd5a046b 52d9f437fca2cee3 9f517effb51381ba 5481080fef2bc596 cb83b71ef62a002a 3c7cb9d0f68dded7 c10e4273f96d14c1 306695027216416e 8e46b5022c111ea0 cf73762726187a76 d7b002c21a1654f8 ffcf7a821ada0588 c7e4063850a01bf2 afab397b5e5894f1 74973468ce63891a f29d7b9ff09466e6 74e88038b0a791bb 3ab2e2f5dcb3ab59 a8a95668a9cb0a81 82f7da4bf6147977 c7d843daf9ce9b17 e955088597dfa715 0aa258a7c3addab9 6dd5791de31269ab 3775d079638e6bd3 660631a3f611f475 d8b1a647dfd8ccee 3aa0610dbe263428 407a24ff1219c50e 4f25016fc7de787c
0jIjGkWFVjG4hvyU,a551a30806850711 86f6aa69a0c950ee 9ae371c0234ba34a 0677651116c6c6b2 a72f8c7a9e5fdce7 a67c09232bea2f7a 3d843adbf372493b 39ae539dabd4be5f 8ab5f1869d442b0d fe7b53ea505efd8f a88e734b7512d85a 5081d2ff240750e8 ee2ded86cab596c0 fd10ecadd1695781 0aa83c2e590081f0 a52911391ecfbd8f 99ec9425ef0bd2ae 1cc8c7d7be7aa980 38fd7c49356e8a3f 793a694fd8489ee1 d3930e81553ca042 33d37676448823fa 95de763766d2d3ed 2390df789b2fcbc8 f69cb83e29a8afe1 f032fa7aaca69d97 f3c801f87bfc969a 651867bd8bebc2d2 d04371587d81eff2 eedb6486b481975a 4176218f10563f29 bba38f1682eb461a b2c4db8e1c577ac4 b4ba76b1b677b23f 57ddba3cefcada9b 77a7bd15c87b527a 1cd60bae5892bec6 ee39857aadb0048a 37e00ba2448b4caf 1c1cbd1adeb09efd 6060efff86453e24 8e2a7bd917ffa51d e7aa97e9f0c2e925 0efd16d22f6414f0 bcc5409454a0134f 5cf3b77c6c3f130f 44757902cda75ca3 0ad32de1c968aea8 f908b990f435403a 9abf2eed44759a5f
ZdzO4VPi5jMuvAfu,962cbaaebb93fc9b 842cc93a4675e0d3 6ac9495e468eeb08 b5e911335fbd6017 f4c7a4ea4aa48ada e7dcee344ff7bc47 c84a6155109e0211 70fa422634fcb625 4b03faa513515e8d 6504a32b976c0302 d952e3b4e2b87be2 bafb8ae126b4f260 2e4acbe742978e05 57e3db51396c5f1e cc9269b57f5b66dc 1be2472b2ddd97d5 9fc6f542ac737400 5bfd10ec6b71e09e 762448b57721c0c5 17cbc3c8bf6f4133 ab375792ec431dde e2c1bf1c76af2155 ee78e5485cec6355 bc77539194ba884f 09c54f8f598c2eab 0d89999686c76c96 713795b01f96868b 0accf4f02bccba99 12e2a30a8edb74ea 4a854d3848a8c347 c84ef237a19c56d5 b4eb02f303e7830d a28399887cb9eaf3 cf15052bdf7a48af d9165421b1181f2e 0995b6646ebe42cb 29e93a5b0bf9c2b5 a58f6d8983889426 1b8257f9fe422cd6 5735da1839f51d34 bc4d67b3b916bbf5 0ba278665a638a6c ff25943f61db67c6 0217c1f0c95cc451 dd75c0100b81e1ea ca4dfc1eaeded005 236d905d01c34e4f 416616eda1f1e4e7 8f6a04676f9b4cd0 e484916f7de65286
FM9zTUpHwz8P9bkv,7e2aa3a9305f313f 2443a22bb57f542f d9e98ad9d8f6aecf cb01a3c47688ca03 2ab7409061abf872 cca84a9865da5cc7 13e3737c917da017 fc53331ba9eabbe8 fe856dd45fe0325f b42bfbbcc96f33df f03b74fd6ffa12e0 1a53a315fe99e624 5d6d8fa8865c2ca2 489fe8c2d3d665dd 846dddb42965c77a 548b5f33f64ea780 f7cd5caa209b63ee e9f70f07bbbe6179 02def0ebf6930361 476fd36e03fd6e93 d2ac386d155418de 593c6f5069e85eec 0b1a4b3fedac2113 4b4b894165e70baa b127602b1cfc503d 5a8b6079a4f13a77 2836d6391c846840 4d0578abb3c7a8db 7e3869b9ec7aae28 424c1d1f98b1c20f 557dd9f0ce47aacf 783e74843166b1b3 6f7722e16131ec5f 0bb0eda8477e7ab9 0241b76e02467c4e 2dc2bbf7f97b8e34 4c1228b07923a553 93632c8e61a1d4ae 3b6b87df96f5fef2 e48493faf6cea91d 8dfecb4ad5452214 498e3763dc39eff4 3c23257f29ee6c2a 5ebcf44962b25b7f 2abc8048afc596c4 6d8700f75b7536f4 a5abb5f5656976cb 0142d676c19c2d6e 5f388624d8e1fa19 e71848fbc47c6ee2
1MqJXe0nH4uCwN3E,fe8450cf897c1789 238c68f22866e920 0e7240c0e6ba6661 28489e4591aa8c89 645637f12acf2c37 1049a23dfa35aef6 7c39d5d97e6a1777 e9e3029c723a1904 c531cdf076317aa0 d7d4ff55cfaf0eff a6ecd0cf3ddf76fc 46c4ffbdb50c174a f654e60dd0a22b96 83bc3fe6dd2c462f 14fd6dfbef3f07e1 4a67a932baf7f8ee 8683b1a108e47d51 647ddca1ab90ae6d ba11d65a3265621c eeec13305c149713 743d0777bf12c30d f6ba93470c6d2236 1c75c3aba5be2004 9256436f1b0ccec9 5c235e10320046f5 ad5f4e8113fad80b 95ccebe0be342216 5254cfeab6aaf2f4 2d514d802fcba072 58123c5489776d3e 709230e584d6fd7f 9a1c956c014fc6dc 26bcc3d552b4a483 b0afe8ad5d4a1a9c 1b7a29bd3e2465a8 2365f461386888af 8a58d7ecf88ee09b 3fa5f5dc538ed191 fd821ad8e1e80dd0 6d683fde366e2906 f84abd7b12b83cf3 6543b2bf8b961ac5 4baab59386b7729d 06fb86e77759c440 3c5f4c977fdd1215 a72ec374d691eea0 ca4d7a13f64623a0 e3b06cf84b595791 88a85cec0844aea9 e9123e04855357f2
BxcqtOFtBHDiX3Sq,77211cc11d96b034 13d37987145cc11a 364fdba25bc9b84e 1c4a6d90f7c3dfee e0a1653295b8f3e0 6eb26594d4cc17e4 16be58f4ef425bac bea6853aaf25aa9f 0b6a5ad5e868728f 0b879b949e539f57 5002d295ef107cb4 f1c55be8d45cca98 c88d1f1a5f8b6198 8aa8b82c86be0619 28fa1fede34cd692 b5de1ea92113b2dd abcdc73ff5abd860 ca6b6a63d43b06fb 39ff50ff55e9f54b 4a220eda1dace957 7f2df319bd26b21a d3fd81164a29803f f79994367dc40520 8a10adaee0b7d22a d41029ef9af89cce 9278d3ee704c4295 41e3e0ef0263d780 65cc192a975aab00 a9a967cd68630019 e82e276c58a5cd09 a4964de59b70a754 63bd53aee0ff400e 78ea36b003eff507 9dc342290c863ce6 956a8868d763b78a b9884f3a73bfb9f9 d224112d8659e7a9 be34ef99a90cef69 cf2b2a46182307ae 06208750d69637fc b3f6eeda1cc8694b f52c13e9224318ea 7d32d97e841a764f 21d3317d6e78695f d1d92f419ee94548 0060422104b532d6 2a26024047555d2e 0fbc7df3a501234a a47a834a6d056cfd 2e17ef09bf7a9a48
8cVIYyVzOmEmKPFE,fb424fecc0051c9b b56081b98b8c5d3e d8b891ea6cdd7a78 9464b98eb570523b b360f17745bf70bb 8a5fb0c4a955fba7 4a4d42aa6727ddb3 a821e5b98d607e22 a102926c20541ff2 c129da19ec8ba5a3 c1468ac81868c804 03e7577b8bd02317 c11dbfacf8f04cd0 44693b4af5e20d37 5b50efa02d25a2ba 0a54c53b1058abcc 88249f66e0517704 9161cfd10b9607ca 8807ae3153dea606 22ae629fa6dae4ee 357f9a1072db64e4 2efbefc635d62292 983bbecde2dd544d 2d2fea6dce36a078 f2347686eb9cf33f 2e130841478fa675 8baf43cbcf2fa9fd 641db5bcf82cf664 598f5b88ab5e3692 f2005751f808078f efaf2d8770489b77 9dc7c1ddd1b44b24 df846b06a5026f1b 7ff1fc0f1adebbeb 66917f867c3f8e89 e2cc18b4ed6a2612 d9ba0b10d8355d1f e41be5ce872310e5 926b4c6129f7c48f 44da9305a5ab280d 8826c446ecf86289 14926b56225dfbc9 5babffa46b911e45 0d1fed3a41df733f 704bfe11f9a2a9ec ee38e28f5b13fdb1 deabe49ac313d2f5 aeb33f2fbf64d582 4c5e0f5b5e6a03e6 d653d221f083d32a
pDgLvPwYzmVNBReJ,ec9a512a6523199f 69f1d14bbc604d56 150a6f38cb4601fe ef3beae7f56bf54e e2e3550416dde4a9 ecba9d15e2062c81 40f619e89fa6f0d6 ce3f4e34f3f6ff19 ddb15fb3c7c282a5 2163c48c6853d87c b7027e3d93c289a1 3a1ec267c1619d8c f625a80a1f3414ba a40e39508a1366d2 c543f82e35d3e96e 10d854514933533a da18580f9013b661 3a5e067d2614b741 00d472db2fc247b6 a68709347c12769c 3dab91d1646ec769 ae76cddf86ed9f31 0e61ccf1c798e0c6 3a56165d7d3bad68 e6dee6ce6fe0358c b9408decb49bae9a 7c2af6415533bbf4 38bb25962ed00fbc 6610507c88809cd8 2540bad8941c7310 7a3617167067de70 878c09ee31e5323e 84ec640a95396703 9fcd05806dc84652 261c1cb42213a3f6 1e764798bdefea61 d7099c72cd2981c0 0bbd443b651fff83 d7b735827d9c7e06 87e5b430a5d6fc37 0a4b85dd9813e6a9 2ac57c1a7efe1173 e47a5b6610c7c85d ca910fe9ef7c16f5 1f6c7f6140f78298 724142b981240c1a cb9569483741069a 038b4867a15b9090 13fc1879ad2bcf7a fb2d710dc59b6ccc
LYlZcER1Ie1WNQhI,c7e0093aa2306f81 893292bca76dda07 0d27352a9e908acd ba8998ddd978e2c1 ddec2bd4e71ca1ee ec2158ca141f026a 56725bb1e239755e 5d84bd4447a269bd 26b0f8815b6c796f 64fa975246d41dc0 e9e5f7d6c5244b80 48a41f33c0d2497e 1b512bcdf5db745e 5905eef60f16acbf f883600d277da978 e61c40ef3df25b05 37446c84e070e424 66d9fb428e84db35 ce85b43494084db1 27f0f62aaf698ce4 c1115841b50260d3 75e16faa1e50a698 d8ce26c434f8076f b2779bb6ff6d18ce 30ad58af208b48ae 4d120a8e05e77552 f22111a40f18adf7 900b4aabcae3429c 8ff0528a6c288f7a 9120eb7b7eab2426 db5a8d8330e4a326 234d7fc593fbe4cc ee3ac67da19d005c e32e786d9bb61d1b 50beef0237636d4a 8f489694d2882ec9 9cbda429251f7962 7d7db60452d2f5bf 52de818a479f67f6 4e659ed90ebe283d e526b94fd0a0a264 d3a60d34d2eff9f7 352ba4f9e8e50645 4b0c4516ed524f73 eecfcbbc760eaf31 c29a9941789caf14 ddcceddb4fbf5464 ccadc1b719b12ece eae48ae421b46f88 a944c1b93fd91ce8
